0,0,56,15,0
0,0,55,127,2
0,0,52,156,12
0,0,49,164,98
0,0,47,139,125
0,0,48,87,141
0,0,47,65,142
0,0,49,52,148
0,0,51,80,148
0,0,52,96,151
0,0,52,108,152
0,0,52,125,156
0,0,52,136,156
0,0,52,142,156
0,0,51,149,159
0,0,51,134,157
0,0,51,136,160
0,0,51,133,155
0,0,51,115,160
0,0,51,130,162
0,0,51,138,165
0,0,52,126,163
0,0,52,124,163
0,0,52,143,163
0,0,52,145,163
0,0,53,148,167
0,0,54,169,165
0,0,54,172,164
0,0,55,175,147
0,0,54,186,143
0,0,53,194,133
0,0,52,189,146
0,0,51,186,150
0,0,51,165,153
0,0,50,149,160
0,0,51,141,165
0,0,51,128,165
0,0,53,133,166
0,0,53,146,166
0,0,53,159,158
0,0,53,164,161
0,0,52,169,161
0,0,52,167,167
0,0,52,158,165
0,0,52,150,170
0,0,52,155,164
0,0,51,151,169
0,0,50,137,169
0,0,49,130,167
0,0,45,94,165
0,0,38,72,157
0,0,29,56,157
0,0,24,-56,156
0,0,20,-135,155
0,0,17,-175,153
0,0,15,-176,149
0,0,14,-175,150
0,0,14,-189,150
0,0,12,-197,145
0,0,11,-193,146
0,0,10,-196,149
0,0,11,-198,153
0,0,11,-203,145
0,0,10,-198,146
0,0,9,-192,149
0,0,9,-193,150
0,0,9,-194,147
0,0,9,-197,142
0,0,9,-190,150
0,0,10,-193,154
0,0,10,-193,157
0,0,9,-196,154
0,0,9,-188,152
0,0,10,-188,154
0,0,10,-192,159
0,0,10,-190,167
0,0,10,-199,169
0,0,9,-194,164
0,0,10,-187,163
0,0,9,-194,165
0,0,9,-197,166
0,0,8,-195,172
0,0,9,-195,171
0,0,10,-196,170
0,0,10,-194,168
0,0,10,-199,168
0,0,10,-200,172
0,0,10,-197,170
0,0,9,-196,165
0,0,8,-202,165
0,0,8,-201,167
0,0,9,-198,169
0,0,9,-198,169
0,0,10,-199,168
0,0,11,-201,169
0,0,10,-203,169
0,0,9,-199,170
0,0,8,-205,173
0,0,9,-208,172
0,0,10,-203,174
0,0,10,-198,174
0,0,12,-204,175
0,0,15,-204,173
0,0,17,-205,176
0,0,20,-204,175
0,0,22,-201,179
0,0,26,-205,184
0,0,31,-207,184
0,0,36,-202,181
0,0,43,-177,177
0,0,45,-124,181
0,0,41,-71,179
0,0,34,-36,176
0,0,28,-94,171
0,0,29,-129,171
0,0,34,-148,174
0,0,40,-168,172
0,0,45,-137,170
0,0,47,-75,166
0,0,40,-75,167
0,0,32,-20,172
0,0,30,-77,170
0,0,31,-98,167
0,0,35,-148,168
0,0,42,-161,168
0,0,45,-123,167
0,0,43,-87,167
0,0,42,-39,172
0,0,38,-31,170
0,0,32,-26,166
0,0,33,-93,164
0,0,38,-130,166
0,0,44,-139,166
0,0,47,-86,171
0,0,46,-19,166
0,0,38,56,164
0,0,35,73,164
0,0,31,20,162
0,0,28,-44,161
0,0,35,-147,160
0,0,38,-155,159
0,0,42,-123,169
0,0,45,-92,167
0,0,45,-73,164
0,0,45,-42,162
0,0,43,-16,163
0,0,42,-16,163
0,0,41,-7,162
0,0,41,-7,162
0,0,41,-2,164
0,0,39,-2,164
0,0,40,-6,167
0,0,43,-25,159
0,0,43,-41,158
0,0,43,-41,161
0,0,44,-17,159
0,0,44,-5,160
0,0,42,-5,159
0,0,43,0,162
0,0,44,0,162
0,0,44,2,162
0,0,44,2,159
0,0,46,2,156
0,0,46,2,157
0,0,47,0,160
0,0,48,0,157
0,0,49,6,154
0,0,50,51,154
0,0,51,96,149
0,0,50,107,148
0,0,48,122,148
0,0,47,97,150
0,0,47,80,152
0,0,46,61,154
0,0,47,48,158
0,0,48,44,151
0,0,49,40,148
0,0,48,48,150
0,0,48,62,153
0,0,48,63,149
0,0,49,55,150
0,0,47,55,152
0,0,46,53,154
0,0,44,52,150
0,0,44,51,152
0,0,45,19,158
0,0,46,19,155
0,0,49,8,157
0,0,51,7,159
0,0,54,58,158
0,0,56,96,137
0,0,56,141,125
0,0,54,168,106
0,0,52,175,102
0,0,50,177,122
0,0,50,144,138
0,0,49,141,148
0,0,50,111,156
0,0,49,97,158
0,0,49,102,160
0,0,49,82,157
0,0,48,81,162
0,0,49,68,156
0,0,49,71,158
0,0,50,69,155
0,0,52,74,155
0,0,52,89,158
0,0,52,113,162
0,0,53,129,160
0,0,53,139,157
0,0,52,163,152
0,0,52,165,156
0,0,52,150,158
0,0,51,156,161
0,0,51,154,160
0,0,51,141,161
0,0,51,134,162
0,0,52,132,165
0,0,53,129,162
0,0,53,147,157
0,0,53,160,150
0,0,52,167,153
0,0,52,161,162
0,0,50,163,162
0,0,50,146,162
0,0,51,117,161
0,0,51,108,159
0,0,52,122,159
0,0,52,137,154
0,0,53,149,157
0,0,53,147,160
0,0,52,166,156
0,0,50,169,158
0,0,51,135,161
0,0,51,122,165
0,0,52,126,163
0,0,53,120,160
0,0,53,130,160
0,0,53,151,161
0,0,54,164,167
0,0,54,168,166
0,0,54,171,149
0,0,54,182,148
0,0,54,182,145
0,0,54,179,139
0,0,54,185,138
0,0,53,182,138
0,0,51,179,143
0,0,50,156,149
0,0,50,130,157
0,0,51,119,163
0,0,51,116,162
0,0,51,123,157
0,0,52,124,156
0,0,53,128,156
0,0,54,154,143
0,0,54,164,136
0,0,54,172,135
0,0,53,177,140
0,0,50,175,141
0,0,49,158,151
0,0,50,124,153
0,0,51,98,156
0,0,51,111,159
0,0,53,123,158
0,0,54,144,156
0,0,54,160,150
0,0,53,172,143
0,0,53,179,144
0,0,53,165,154
0,0,53,167,156
0,0,54,167,162
0,0,54,168,158
0,0,53,175,150
0,0,53,177,149
0,0,53,166,160
0,0,53,171,168
0,0,51,166,169
0,0,52,156,172
0,0,53,140,170
0,0,53,153,173
0,0,53,163,168
0,0,54,166,168
0,0,54,171,166
0,0,53,174,153
0,0,51,165,158
0,0,52,150,163
0,0,52,148,164
0,0,52,148,165
0,0,51,143,164
0,0,51,142,162
0,0,49,124,166
0,0,46,117,161
0,0,42,84,161
0,0,37,23,158
0,0,30,-49,158
0,0,26,-120,162
0,0,20,-167,160
0,0,19,-165,157
0,0,18,-168,159
0,0,17,-179,155
0,0,14,-193,147
0,0,13,-194,146
0,0,12,-191,152
