0,53,53,6,83
0,53,53,53,116
0,53,53,152,150
0,51,51,152,151
0,52,53,137,168
0,51,50,156,178
0,51,51,136,168
0,51,51,131,166
0,52,52,131,169
0,51,51,130,172
0,51,51,124,170
0,51,51,117,168
0,52,52,127,169
0,51,51,142,178
0,51,51,132,168
0,51,51,131,171
0,51,51,133,168
0,52,52,132,167
0,53,53,152,169
0,53,53,155,173
0,53,53,174,159
0,54,54,179,145
0,54,54,171,154
0,54,54,174,138
0,55,55,179,147
0,55,55,178,143
0,55,55,174,132
0,55,55,174,125
0,54,54,175,129
0,53,53,173,142
0,53,53,163,153
0,53,53,169,161
0,53,53,176,163
0,53,53,176,166
0,54,54,179,164
0,55,55,177,151
0,57,57,185,142
0,59,59,186,97
0,61,61,184,68
0,61,61,184,51
0,60,60,183,18
0,59,59,180,18
0,58,58,177,7
0,57,57,184,7
0,56,56,181,7
0,54,54,184,36
0,54,53,187,86
0,53,53,191,109
0,53,53,181,136
0,57,57,190,151
0,62,62,195,129
0,65,65,195,73
0,66,66,194,22
0,65,64,192,-24
0,63,63,187,-26
0,62,62,180,-14
0,61,61,182,-14
0,59,59,175,-7
0,58,58,177,-3
0,55,55,173,2
0,53,53,165,59
0,52,53,160,89
0,56,57,139,126
0,60,61,157,118
0,62,62,160,72
0,61,61,164,72
0,58,58,167,21
0,56,56,161,16
0,56,56,159,76
0,56,57,160,90
0,58,58,163,95
0,58,58,167,57
0,56,56,163,41
0,54,54,163,55
0,54,54,158,85
0,56,56,148,115
0,57,57,160,112
0,58,58,167,82
0,62,62,169,61
0,65,65,162,61
0,68,68,161,-15
0,73,74,160,-78
0,74,73,161,-93
0,65,65,165,-111
0,61,62,169,-78
0,72,74,162,0
0,84,84,160,-44
0,85,85,170,-90
0,80,80,167,-109
0,78,78,160,-125
0,74,73,159,-140
0,68,67,162,-142
0,58,58,164,-95
0,65,66,167,-18
0,73,75,163,-11
0,79,79,169,-88
0,72,72,178,-114
0,66,65,174,-125
0,65,65,168,-81
0,68,68,177,-81
0,69,69,179,-27
0,71,70,176,-70
0,68,67,180,-84
0,64,64,180,-95
0,64,65,179,-69
0,67,68,183,-20
0,70,70,185,-16
0,70,69,184,-37
0,66,65,187,-87
0,62,62,195,-69
0,64,64,191,-69
0,66,66,189,-21
0,68,68,188,-21
0,68,68,193,-13
0,65,64,188,-48
0,62,62,179,-50
0,63,63,177,-17
0,64,64,180,-17
0,64,63,181,-4
0,62,62,175,0
0,62,62,176,0
0,61,61,174,2
0,61,61,178,2
0,60,60,174,0
0,60,60,175,0
0,61,61,171,0
0,62,62,170,0
0,62,62,174,0
0,62,62,170,0
0,64,64,171,0
0,66,66,164,0
0,69,69,163,0
0,70,70,167,-18
0,69,69,164,-76
0,66,65,163,-88
0,62,62,170,-71
0,63,63,167,-57
0,64,64,167,-19
0,66,67,170,-19
0,68,68,174,-8
0,70,70,169,-6
0,72,72,169,-25
0,72,72,173,-80
0,68,68,169,-101
0,63,63,168,-110
0,59,59,172,-111
0,61,61,185,-21
0,66,66,183,0
0,73,72,185,-80
0,68,68,181,-98
0,63,63,182,-109
0,62,62,180,-74
0,65,65,179,-74
0,68,68,180,-18
0,70,70,180,-14
0,69,69,185,-65
0,64,63,177,-96
0,62,62,178,-73
0,63,63,177,-73
0,65,65,178,-21
0,66,67,179,-14
0,66,65,182,-7
0,68,68,177,-2
0,69,69,183,-2
0,68,68,176,-58
0,65,65,179,-65
0,62,62,183,-52
0,59,60,182,-52
0,60,60,175,-19
0,60,61,171,-19
0,61,61,180,-8
0,61,61,185,-3
0,61,61,184,-3
0,60,60,186,0
0,60,60,189,0
0,59,59,194,0
0,57,57,193,0
0,51,50,187,18
0,43,43,175,113
0,39,39,92,159
0,35,35,-79,163
0,30,30,-109,178
0,27,27,-149,178
0,30,30,-158,175
0,32,33,-175,180
0,37,37,-183,182
0,39,40,-176,182
0,42,42,-143,179
0,42,42,-115,180
0,39,39,-71,176
0,35,35,-64,171
0,35,35,-102,176
0,37,38,-146,180
0,41,42,-147,174
0,44,44,-80,172
0,38,38,-38,170
0,37,36,-29,164
0,36,37,-81,165
0,40,41,-124,166
0,42,42,-114,164
0,42,42,-77,167
0,40,40,-46,160
0,39,38,-37,164
0,39,39,-75,162
0,40,40,-93,164
0,42,42,-79,167
0,42,42,-61,161
0,40,40,-43,159
0,38,38,-40,157
0,39,40,-75,156
0,42,43,-82,161
0,44,44,-64,154
0,42,42,-31,155
0,41,41,-31,157
0,40,40,-19,154
0,41,41,-49,154
0,41,41,-42,153
0,41,41,-35,149
0,41,41,-30,145
0,41,41,-30,146
0,41,41,-29,152
0,41,41,-29,154
0,41,41,-32,155
0,42,42,-31,157
0,41,41,-31,157
0,41,41,-16,159
0,41,41,-13,156
0,41,41,-11,156
0,41,41,-11,156
0,41,42,-18,156
0,45,45,-24,162
0,47,47,-8,162
0,47,47,24,156
0,48,48,41,153
0,49,49,59,157
0,50,50,70,154
0,50,50,93,157
0,51,51,106,163
0,51,52,125,158
0,52,52,130,164
0,55,55,154,161
0,61,62,182,134
0,66,66,192,98
0,65,65,193,0
0,63,63,199,-28
0,61,61,205,-38
0,60,60,197,-13
0,58,58,201,-4
0,56,56,202,3
0,54,54,202,56
0,54,54,196,99
0,56,57,188,106
0,58,58,188,93
0,59,59,195,73
0,58,58,194,53
0,57,57,187,38
0,57,57,183,38
0,57,57,188,59
0,56,56,185,55
0,56,56,177,53
0,56,56,178,72
0,56,57,180,77
0,57,57,173,75
0,57,57,175,63
0,57,57,176,70
0,56,56,172,61
0,57,57,171,60
0,57,57,171,70
0,57,57,168,70
0,59,59,170,65
0,63,63,167,59
0,65,65,169,24
0,68,68,168,0
0,70,70,164,-30
0,74,74,163,-82
0,77,77,163,-115
0,76,76,165,-132
0,74,73,166,-139
0,69,68,168,-147
0,66,66,160,-133
0,66,67,162,-78
0,67,67,168,-60
0,67,67,167,-67
0,68,68,165,-59
0,67,67,166,-62
0,67,67,161,-68
0,67,68,165,-60
0,67,67,172,-52
0,68,68,163,-45
0,69,69,170,-41
0,69,69,173,-61
0,66,66,170,-77
0,65,64,171,-58
0,66,66,171,-58
0,68,68,166,-17
0,70,70,165,-17
0,67,66,170,-78
0,61,61,165,-83
0,61,61,166,-22
0,62,62,166,-22
0,64,64,166,-8
0,62,62,173,-3
0,63,63,170,-3
0,63,63,165,0
0,62,62,171,0
0,61,61,171,0
0,60,60,174,0
0,59,59,168,0
0,59,58,168,0
0,57,57,169,0
0,57,57,176,0
0,58,58,171,0
0,61,62,165,6
0,66,66,178,6
0,69,69,179,0
0,72,72,179,-55
0,74,74,181,-81
0,72,71,183,-107
0,67,66,187,-116
0,63,63,188,-106
0,64,64,186,-63
0,68,68,188,-63
0,71,71,185,-19
0,72,72,189,-14
0,70,70,181,-87
0,66,66,176,-98
0,63,62,174,-78
0,62,62,178,-78
0,62,62,181,-21
0,64,65,171,-21
0,66,66,175,-8
0,66,66,178,-8
0,66,66,170,-2
0,68,68,163,-2
0,70,70,167,-8
0,68,67,164,-65
0,65,65,165,-90
0,63,63,167,-69
0,64,64,167,-69
0,66,67,164,-20
0,69,69,169,-13
0,69,69,168,-11
0,67,67,168,-49
0,65,65,167,-63
0,65,65,163,-55
0,65,65,166,-37
0,66,66,165,-15
0,66,66,169,-7
0,66,66,165,-7
0,66,66,167,-2
0,66,66,167,0
0,65,65,170,0
0,65,65,163,0
0,65,65,161,0
0,64,64,170,0
0,64,63,177,0
0,62,63,173,0
0,62,62,177,0
0,61,60,170,0
0,60,60,172,0
0,58,58,173,0
0,57,57,170,0
0,56,56,166,61
0,54,54,161,75
0,53,53,171,97
0,55,55,166,126
0,58,58,165,132
0,61,61,167,79
