0,0,22,-12,3
0,0,22,-45,77
0,0,23,-152,114
0,0,29,-173,140
0,0,35,-180,143
0,0,42,-165,153
0,0,49,-94,151
0,0,52,-27,147
0,0,56,65,155
0,0,59,131,149
0,0,60,175,89
0,0,59,184,55
0,0,58,189,34
0,0,57,192,26
0,0,56,193,22
0,0,54,187,31
0,0,53,184,62
0,0,53,172,92
0,0,53,177,118
0,0,54,180,134
0,0,55,175,146
0,0,55,179,126
0,0,55,186,122
0,0,53,186,119
0,0,53,183,132
0,0,54,180,153
0,0,54,184,153
0,0,54,184,142
0,0,54,187,140
0,0,54,188,139
0,0,54,191,139
0,0,54,196,138
0,0,54,195,132
0,0,55,191,121
0,0,54,191,108
0,0,54,186,106
0,0,53,181,119
0,0,52,183,130
0,0,51,170,139
0,0,52,162,156
0,0,52,141,153
0,0,53,153,156
0,0,53,161,146
0,0,54,168,151
0,0,53,173,156
0,0,53,179,147
0,0,52,174,150
0,0,52,171,152
0,0,52,169,157
0,0,52,155,161
0,0,52,147,161
0,0,51,152,159
0,0,50,148,157
0,0,47,127,161
0,0,44,93,155
0,0,38,62,158
0,0,33,0,157
0,0,29,-63,159
0,0,25,-149,155
0,0,21,-174,154
0,0,20,-170,151
0,0,19,-184,161
0,0,18,-190,159
0,0,16,-197,152
0,0,14,-199,152
0,0,13,-198,153
0,0,13,-196,156
0,0,12,-201,149
0,0,11,-199,147
0,0,10,-196,145
0,0,11,-193,148
0,0,10,-196,143
0,0,10,-198,145
0,0,10,-195,140
0,0,10,-192,150
0,0,9,-196,148
0,0,9,-189,146
0,0,9,-194,144
0,0,10,-188,150
0,0,10,-192,155
0,0,10,-190,157
0,0,10,-192,154
0,0,9,-195,151
0,0,9,-190,157
0,0,9,-197,159
0,0,9,-192,163
0,0,8,-191,163
0,0,9,-196,158
0,0,10,-195,159
0,0,10,-191,164
0,0,10,-192,172
0,0,10,-194,172
0,0,10,-193,175
0,0,9,-191,171
0,0,9,-197,167
0,0,9,-194,172
0,0,9,-196,172
0,0,10,-198,172
0,0,10,-199,171
0,0,10,-193,170
0,0,11,-200,172
0,0,11,-199,170
0,0,11,-198,169
0,0,11,-202,167
0,0,13,-202,166
0,0,16,-205,170
0,0,20,-199,172
0,0,23,-203,169
0,0,28,-207,167
0,0,32,-203,170
0,0,36,-204,169
0,0,41,-194,175
0,0,44,-157,177
0,0,41,-91,172
0,0,36,-60,172
0,0,34,-83,164
0,0,34,-141,162
0,0,38,-160,160
0,0,44,-152,164
0,0,44,-96,166
0,0,41,-72,161
0,0,34,-38,159
